x   y   class
-0.59171	-0.75058	1.0
 0.57628	 0.76129	0.0
-0.57628	-0.76129	1.0
 0.56066	 0.77168	0.0
-0.56066	-0.77168	1.0
 0.54485	 0.78175	0.0
-0.54485	-0.78175	1.0
 0.52886	 0.79150	0.0
-0.52886	-0.79150	1.0
 0.51270	 0.80092	0.0
-0.51270	-0.80092	1.0
 0.49637	 0.81001	0.0
-0.49637	-0.81001	1.0
 0.47989	 0.81877	0.0
-0.47989	-0.81877	1.0
 0.46325	 0.82719	0.0
-0.46325	-0.82719	1.0
 0.44647	 0.83528	0.0
-0.44647	-0.83528	1.0
 0.42954	 0.84303	0.0
-0.42954	-0.84303	1.0
 0.41249	 0.85044	0.0
-0.41249	-0.85044	1.0
 0.39531	 0.85750	0.0
-0.39531	-0.85750	1.0
 0.37801	 0.86421	0.0
-0.37801	-0.86421	1.0
 0.36061	 0.87058	0.0
-0.36061	-0.87058	1.0
 0.34309	 0.87660	0.0
-0.34309	-0.87660	1.0
 0.32548	 0.88226	0.0
-0.32548	-0.88226	1.0
 0.30778	 0.88757	0.0
-0.30778	-0.88757	1.0
 0.29000	 0.89253	0.0
-0.29000	-0.89253	1.0
 0.27214	 0.89713	0.0
-0.27214	-0.89713	1.0
 0.25421	 0.90138	0.0
-0.25421	-0.90138	1.0
 0.23623	 0.90526	0.0
-0.23623	-0.90526	1.0
 0.21818	 0.90879	0.0
-0.21818	-0.90879	1.0
 0.20009	 0.91196	0.0
-0.20009	-0.91196	1.0
 0.18196	 0.91477	0.0
-0.18196	-0.91477	1.0
 0.16379	 0.91722	0.0
-0.16379	-0.91722	1.0
 0.14560	 0.91931	0.0
-0.14560	-0.91931	1.0
 0.12740	 0.92104	0.0
-0.12740	-0.92104	1.0
 0.10917	 0.92241	0.0
-0.10917	-0.92241	1.0
 0.09095	 0.92342	0.0
-0.09095	-0.92342	1.0
 0.07273	 0.92407	0.0
-0.07273	-0.92407	1.0
 0.05451	 0.92436	0.0
-0.05451	-0.92436	1.0
 0.03632	 0.92429	0.0
-0.03632	-0.92429	1.0
 0.01814	 0.92386	0.0
-0.01814	-0.92386	1.0
 0.00000	 0.92308	0.0
-0.00000	-0.92308	1.0
-0.01810	 0.92194	0.0
 0.01810	-0.92194	1.0
-0.03616	 0.92044	0.0
 0.03616	-0.92044	1.0
-0.05417	 0.91860	0.0
 0.05417	-0.91860	1.0
-0.07212	 0.91640	0.0
 0.07212	-0.91640	1.0
-0.09001	 0.91385	0.0
 0.09001	-0.91385	1.0
-0.10782	 0.91095	0.0
 0.10782	-0.91095	1.0
-0.12555	 0.90770	0.0
 0.12555	-0.90770	1.0
-0.14320	 0.90411	0.0
 0.14320	-0.90411	1.0
-0.16075	 0.90018	0.0
 0.16075	-0.90018	1.0
-0.17821	 0.89591	0.0
 0.17821	-0.89591	1.0
-0.19556	 0.89130	0.0
 0.19556	-0.89130	1.0
-0.21279	 0.88635	0.0
 0.21279	-0.88635	1.0
-0.22991	 0.88107	0.0
 0.22991	-0.88107	1.0
-0.24691	 0.87546	0.0
 0.24691	-0.87546	1.0
-0.26377	 0.86953	0.0
 0.26377	-0.86953	1.0
-0.28049	 0.86327	0.0
 0.28049	-0.86327	1.0
-0.29707	 0.85668	0.0
 0.29707	-0.85668	1.0
-0.31350	 0.84978	0.0
 0.31350	-0.84978	1.0
-0.32978	 0.84257	0.0
 0.32978	-0.84257	1.0
-0.34589	 0.83504	0.0
 0.34589	-0.83504	1.0
-0.36183	 0.82721	0.0
 0.36183	-0.82721	1.0
-0.37760	 0.81908	0.0
 0.37760	-0.81908	1.0
-0.39319	 0.81064	0.0
 0.39319	-0.81064	1.0
-0.40859	 0.80191	0.0
 0.40859	-0.80191	1.0
-0.42380	 0.79288	0.0
 0.42380	-0.79288	1.0
-0.43882	 0.78357	0.0
 0.43882	-0.78357	1.0
-0.45363	 0.77397	0.0
 0.45363	-0.77397	1.0
-0.46824	 0.76410	0.0
 0.46824	-0.76410	1.0
-0.48263	 0.75395	0.0
 0.48263	-0.75395	1.0
-0.49681	 0.74353	0.0
 0.49681	-0.74353	1.0
-0.51076	 0.73284	0.0
 0.51076	-0.73284	1.0
-0.52449	 0.72189	0.0
 0.52449	-0.72189	1.0
-0.53798	 0.71069	0.0
 0.53798	-0.71069	1.0
-0.55123	 0.69923	0.0
 0.55123	-0.69923	1.0
-0.56424	 0.68753	0.0
 0.56424	-0.68753	1.0
-0.57701	 0.67559	0.0
 0.57701	-0.67559	1.0
-0.58952	 0.66341	0.0
 0.58952	-0.66341	1.0
-0.60178	 0.65101	0.0
 0.60178	-0.65101	1.0
-0.61378	 0.63837	0.0
 0.61378	-0.63837	1.0
-0.62552	 0.62552	0.0
 0.62552	-0.62552	1.0
-0.63699	 0.61245	0.0
 0.63699	-0.61245	1.0
-0.64818	 0.59917	0.0
 0.64818	-0.59917	1.0
-0.65910	 0.58569	0.0
 0.65910	-0.58569	1.0
-0.66974	 0.57201	0.0
 0.66974	-0.57201	1.0
-0.68010	 0.55814	0.0
 0.68010	-0.55814	1.0
-0.69017	 0.54409	0.0
 0.69017	-0.54409	1.0
-0.69996	 0.52985	0.0
 0.69996	-0.52985	1.0
-0.70945	 0.51544	0.0
 0.70945	-0.51544	1.0
-0.71864	 0.50086	0.0
 0.71864	-0.50086	1.0
-0.72754	 0.48612	0.0
 0.72754	-0.48612	1.0
-0.73613	 0.47123	0.0
 0.73613	-0.47123	1.0
-0.74442	 0.45618	0.0
 0.74442	-0.45618	1.0
-0.75240	 0.44099	0.0
 0.75240	-0.44099	1.0
-0.76008	 0.42566	0.0
 0.76008	-0.42566	1.0
-0.76744	 0.41021	0.0
 0.76744	-0.41021	1.0
-0.77449	 0.39462	0.0
 0.77449	-0.39462	1.0
-0.78122	 0.37892	0.0
 0.78122	-0.37892	1.0
-0.78764	 0.36311	0.0
 0.78764	-0.36311	1.0
-0.79374	 0.34719	0.0
 0.79374	-0.34719	1.0
-0.79951	 0.33117	0.0
 0.79951	-0.33117	1.0
-0.80496	 0.31506	0.0
 0.80496	-0.31506	1.0
-0.81009	 0.29886	0.0
 0.81009	-0.29886	1.0
-0.81490	 0.28258	0.0
 0.81490	-0.28258	1.0
-0.81937	 0.26623	0.0
 0.81937	-0.26623	1.0
-0.82352	 0.24981	0.0
 0.82352	-0.24981	1.0
-0.82734	 0.23333	0.0
 0.82734	-0.23333	1.0
-0.83083	 0.21680	0.0
 0.83083	-0.21680	1.0
-0.83399	 0.20022	0.0
 0.83399	-0.20022	1.0
-0.83683	 0.18361	0.0
 0.83683	-0.18361	1.0
-0.83933	 0.16695	0.0
 0.83933	-0.16695	1.0
-0.84150	 0.15027	0.0
 0.84150	-0.15027	1.0
-0.84333	 0.13357	0.0
 0.84333	-0.13357	1.0
-0.84484	 0.11686	0.0
 0.84484	-0.11686	1.0
-0.84602	 0.10013	0.0
 0.84602	-0.10013	1.0
-0.84686	 0.08341	0.0
 0.84686	-0.08341	1.0
-0.84738	 0.06669	0.0
 0.84738	-0.06669	1.0
-0.84757	 0.04998	0.0
 0.84757	-0.04998	1.0
-0.84742	 0.03330	0.0
 0.84742	-0.03330	1.0
-0.84695	 0.01663	0.0
 0.84695	-0.01663	1.0
-0.84615	 0.00000	0.0
 0.84615	-0.00000	1.0
-0.84503	-0.01659	0.0
 0.84503	 0.01659	1.0
-0.84358	-0.03314	0.0
 0.84358	 0.03314	1.0
-0.84181	-0.04964	0.0
 0.84181	 0.04964	1.0
-0.83971	-0.06609	0.0
 0.83971	 0.06609	1.0
-0.83729	-0.08247	0.0
 0.83729	 0.08247	1.0
-0.83456	-0.09878	0.0
 0.83456	 0.09878	1.0
-0.83151	-0.11501	0.0
 0.83151	 0.11501	1.0
-0.82814	-0.13116	0.0
 0.82814	 0.13116	1.0
-0.82446	-0.14723	0.0
 0.82446	 0.14723	1.0
-0.82046	-0.16320	0.0
 0.82046	 0.16320	1.0
-0.81616	-0.17907	0.0
 0.81616	 0.17907	1.0
-0.81155	-0.19484	0.0
 0.81155	 0.19484	1.0
-0.80664	-0.21049	0.0
 0.80664	 0.21049	1.0
-0.80143	-0.22603	0.0
 0.80143	 0.22603	1.0
-0.79592	-0.24144	0.0
 0.79592	 0.24144	1.0
-0.79011	-0.25672	0.0
 0.79011	 0.25672	1.0
-0.78401	-0.27187	0.0
 0.78401	 0.27187	1.0
-0.77762	-0.28688	0.0
 0.77762	 0.28688	1.0
-0.77094	-0.30174	0.0
 0.77094	 0.30174	1.0
-0.76398	-0.31645	0.0
 0.76398	 0.31645	1.0
-0.75674	-0.33100	0.0
 0.75674	 0.33100	1.0
-0.74922	-0.34539	0.0
 0.74922	 0.34539	1.0
-0.74143	-0.35962	0.0
 0.74143	 0.35962	1.0
-0.73337	-0.37367	0.0
 0.73337	 0.37367	1.0
-0.72504	-0.38754	0.0
 0.72504	 0.38754	1.0
-0.71645	-0.40123	0.0
 0.71645	 0.40123	1.0
-0.70761	-0.41474	0.0
 0.70761	 0.41474	1.0
-0.69851	-0.42805	0.0
 0.69851	 0.42805	1.0
-0.68916	-0.44116	0.0
 0.68916	 0.44116	1.0
-0.67957	-0.45407	0.0
 0.67957	 0.45407	1.0
-0.66973	-0.46678	0.0
 0.66973	 0.46678	1.0
-0.65966	-0.47927	0.0
 0.65966	 0.47927	1.0
-0.64936	-0.49155	0.0
 0.64936	 0.49155	1.0
-0.63883	-0.50361	0.0
 0.63883	 0.50361	1.0
-0.62807	-0.51544	0.0
 0.62807	 0.51544	1.0
-0.61710	-0.52705	0.0
 0.61710	 0.52705	1.0
-0.60591	-0.53843	0.0
 0.60591	 0.53843	1.0
-0.59452	-0.54957	0.0
 0.59452	 0.54957	1.0
-0.58292	-0.56047	0.0
 0.58292	 0.56047	1.0
-0.57112	-0.57112	0.0
 0.57112	 0.57112	1.0
-0.55913	-0.58153	0.0
 0.55913	 0.58153	1.0
-0.54696	-0.59169	0.0
 0.54696	 0.59169	1.0
-0.53460	-0.60160	0.0
 0.53460	 0.60160	1.0
-0.52206	-0.61125	0.0
 0.52206	 0.61125	1.0
-0.50934	-0.62064	0.0
 0.50934	 0.62064	1.0
-0.49647	-0.62976	0.0
 0.49647	 0.62976	1.0
-0.48343	-0.63862	0.0
 0.48343	 0.63862	1.0
-0.47023	-0.64721	0.0
 0.47023	 0.64721	1.0
-0.45688	-0.65553	0.0
 0.45688	 0.65553	1.0
-0.44339	-0.66358	0.0
 0.44339	 0.66358	1.0
-0.42976	-0.67134	0.0
 0.42976	 0.67134	1.0
-0.41599	-0.67883	0.0
 0.41599	 0.67883	1.0
-0.40209	-0.68604	0.0
 0.40209	 0.68604	1.0
-0.38808	-0.69296	0.0
 0.38808	 0.69296	1.0
-0.37394	-0.69960	0.0
 0.37394	 0.69960	1.0
-0.35970	-0.70595	0.0
 0.35970	 0.70595	1.0
-0.34535	-0.71201	0.0
 0.34535	 0.71201	1.0
-0.33090	-0.71778	0.0
 0.33090	 0.71778	1.0
-0.31636	-0.72326	0.0
 0.31636	 0.72326	1.0
-0.30173	-0.72844	0.0
 0.30173	 0.72844	1.0
-0.28702	-0.73333	0.0
 0.28702	 0.73333	1.0
-0.27223	-0.73792	0.0
 0.27223	 0.73792	1.0
-0.25738	-0.74222	0.0
 0.25738	 0.74222	1.0
-0.24246	-0.74621	0.0
 0.24246	 0.74621	1.0
-0.22748	-0.74991	0.0
 0.22748	 0.74991	1.0
-0.21245	-0.75331	0.0
 0.21245	 0.75331	1.0
-0.19738	-0.75640	0.0
 0.19738	 0.75640	1.0
-0.18227	-0.75920	0.0
 0.18227	 0.75920	1.0
-0.16712	-0.76169	0.0
 0.16712	 0.76169	1.0
-0.15195	-0.76388	0.0
 0.15195	 0.76388	1.0
-0.13675	-0.76577	0.0
 0.13675	 0.76577	1.0
-0.12154	-0.76736	0.0
 0.12154	 0.76736	1.0
-0.10632	-0.76864	0.0
 0.10632	 0.76864	1.0
-0.09109	-0.76963	0.0
 0.09109	 0.76963	1.0
-0.07587	-0.77031	0.0
 0.07587	 0.77031	1.0
-0.06065	-0.77069	0.0
 0.06065	 0.77069	1.0
-0.04546	-0.77078	0.0
 0.04546	 0.77078	1.0
-0.03028	-0.77056	0.0
 0.03028	 0.77056	1.0
-0.01512	-0.77004	0.0
 0.01512	 0.77004	1.0
-0.00000	-0.76923	0.0
 0.00000	 0.76923	1.0
 0.01508	-0.76812	0.0
-0.01508	 0.76812	1.0
 0.03012	-0.76672	0.0
-0.03012	 0.76672	1.0
 0.04512	-0.76502	0.0
-0.04512	 0.76502	1.0
 0.06005	-0.76303	0.0
-0.06005	 0.76303	1.0
 0.07493	-0.76074	0.0
-0.07493	 0.76074	1.0
 0.08974	-0.75817	0.0
-0.08974	 0.75817	1.0
 0.10447	-0.75531	0.0
-0.10447	 0.75531	1.0
 0.11913	-0.75216	0.0
-0.11913	 0.75216	1.0
 0.13371	-0.74873	0.0
-0.13371	 0.74873	1.0
 0.14819	-0.74502	0.0
-0.14819	 0.74502	1.0
 0.16259	-0.74103	0.0
-0.16259	 0.74103	1.0
 0.17688	-0.73676	0.0
-0.17688	 0.73676	1.0
 0.19107	-0.73221	0.0
-0.19107	 0.73221	1.0
 0.20515	-0.72739	0.0
-0.20515	 0.72739	1.0
 0.21911	-0.72231	0.0
-0.21911	 0.72231	1.0
 0.23295	-0.71695	0.0
-0.23295	 0.71695	1.0
 0.24667	-0.71133	0.0
-0.24667	 0.71133	1.0
 0.26025	-0.70545	0.0
-0.26025	 0.70545	1.0
 0.27370	-0.69931	0.0
-0.27370	 0.69931	1.0
 0.28701	-0.69291	0.0
-0.28701	 0.69291	1.0
 0.30018	-0.68626	0.0
-0.30018	 0.68626	1.0
 0.31319	-0.67936	0.0
-0.31319	 0.67936	1.0
 0.32605	-0.67222	0.0
-0.32605	 0.67222	1.0
 0.33875	-0.66483	0.0
-0.33875	 0.66483	1.0
 0.35128	-0.65720	0.0
-0.35128	 0.65720	1.0
 0.36365	-0.64934	0.0
-0.36365	 0.64934	1.0
 0.37584	-0.64124	0.0
-0.37584	 0.64124	1.0
 0.38785	-0.63292	0.0
-0.38785	 0.63292	1.0
 0.39969	-0.62437	0.0
-0.39969	 0.62437	1.0
 0.41134	-0.61561	0.0
-0.41134	 0.61561	1.0
 0.42279	-0.60662	0.0
-0.42279	 0.60662	1.0
 0.43406	-0.59743	0.0
-0.43406	 0.59743	1.0
 0.44512	-0.58802	0.0
-0.44512	 0.58802	1.0
 0.45599	-0.57842	0.0
-0.45599	 0.57842	1.0
 0.46665	-0.56861	0.0
-0.46665	 0.56861	1.0
 0.47709	-0.55861	0.0
-0.47709	 0.55861	1.0
 0.48733	-0.54841	0.0
-0.48733	 0.54841	1.0
 0.49735	-0.53803	0.0
-0.49735	 0.53803	1.0
 0.50715	-0.52747	0.0
-0.50715	 0.52747	1.0
 0.51673	-0.51673	0.0
-0.51673	 0.51673	1.0
 0.52608	-0.50582	0.0
-0.52608	 0.50582	1.0
 0.53521	-0.49474	0.0
-0.53521	 0.49474	1.0
 0.54410	-0.48350	0.0
-0.54410	 0.48350	1.0
 0.55276	-0.47210	0.0
-0.55276	 0.47210	1.0
 0.56118	-0.46055	0.0
-0.56118	 0.46055	1.0
 0.56935	-0.44884	0.0
-0.56935	 0.44884	1.0
 0.57729	-0.43700	0.0
-0.57729	 0.43700	1.0
 0.58498	-0.42501	0.0
-0.58498	 0.42501	1.0
 0.59242	-0.41290	0.0
-0.59242	 0.41290	1.0
 0.59962	-0.40065	0.0
-0.59962	 0.40065	1.0
 0.60656	-0.38828	0.0
-0.60656	 0.38828	1.0
 0.61325	-0.37580	0.0
-0.61325	 0.37580	1.0
 0.61968	-0.36320	0.0
-0.61968	 0.36320	1.0
 0.62585	-0.35049	0.0
-0.62585	 0.35049	1.0
 0.63176	-0.33768	0.0
-0.63176	 0.33768	1.0
 0.63741	-0.32478	0.0
-0.63741	 0.32478	1.0
 0.64280	-0.31178	0.0
-0.64280	 0.31178	1.0
 0.64793	-0.29870	0.0
-0.64793	 0.29870	1.0
 0.65278	-0.28553	0.0
-0.65278	 0.28553	1.0
 0.65738	-0.27229	0.0
-0.65738	 0.27229	1.0
 0.66170	-0.25898	0.0
-0.66170	 0.25898	1.0
 0.66576	-0.24561	0.0
-0.66576	 0.24561	1.0
 0.66954	-0.23218	0.0
-0.66954	 0.23218	1.0
 0.67306	-0.21869	0.0
-0.67306	 0.21869	1.0
 0.67630	-0.20515	0.0
-0.67630	 0.20515	1.0
 0.67927	-0.19157	0.0
-0.67927	 0.19157	1.0
 0.68197	-0.17796	0.0
-0.68197	 0.17796	1.0
 0.68440	-0.16431	0.0
-0.68440	 0.16431	1.0
 0.68655	-0.15063	0.0
-0.68655	 0.15063	1.0
 0.68844	-0.13694	0.0
-0.68844	 0.13694	1.0
 0.69005	-0.12323	0.0
-0.69005	 0.12323	1.0
 0.69138	-0.10950	0.0
-0.69138	 0.10950	1.0
 0.69245	-0.09578	0.0
-0.69245	 0.09578	1.0
 0.69324	-0.08205	0.0
-0.69324	 0.08205	1.0
 0.69376	-0.06833	0.0
-0.69376	 0.06833	1.0
 0.69401	-0.05462	0.0
-0.69401	 0.05462	1.0
 0.69399	-0.04093	0.0
-0.69399	 0.04093	1.0
 0.69370	-0.02726	0.0
-0.69370	 0.02726	1.0
 0.69314	-0.01361	0.0
-0.69314	 0.01361	1.0
 0.69231	-0.00000	0.0
-0.69231	 0.00000	1.0
 0.69121	 0.01357	0.0
-0.69121	-0.01357	1.0
 0.68985	 0.02710	0.0
-0.68985	-0.02710	1.0
 0.68823	 0.04059	0.0
-0.68823	-0.04059	1.0
 0.68634	 0.05402	0.0
-0.68634	-0.05402	1.0
 0.68419	 0.06739	0.0
-0.68419	-0.06739	1.0
 0.68178	 0.08069	0.0
-0.68178	-0.08069	1.0
 0.67911	 0.09393	0.0
-0.67911	-0.09393	1.0
 0.67619	 0.10710	0.0
-0.67619	-0.10710	1.0
 0.67301	 0.12018	0.0
-0.67301	-0.12018	1.0
 0.66957	 0.13319	0.0
-0.66957	-0.13319	1.0
 0.66589	 0.14610	0.0
-0.66589	-0.14610	1.0
 0.66196	 0.15892	0.0
-0.66196	-0.15892	1.0
 0.65778	 0.17165	0.0
-0.65778	-0.17165	1.0
 0.65336	 0.18427	0.0
-0.65336	-0.18427	1.0
 0.64870	 0.19678	0.0
-0.64870	-0.19678	1.0
 0.64379	 0.20918	0.0
-0.64379	-0.20918	1.0
 0.63865	 0.22147	0.0
-0.63865	-0.22147	1.0
 0.63328	 0.23363	0.0
-0.63328	-0.23363	1.0
 0.62767	 0.24567	0.0
-0.62767	-0.24567	1.0
 0.62184	 0.25758	0.0
-0.62184	-0.25758	1.0
 0.61578	 0.26935	0.0
-0.61578	-0.26935	1.0
 0.60950	 0.28099	0.0
-0.60950	-0.28099	1.0
 0.60300	 0.29248	0.0
-0.60300	-0.29248	1.0
 0.59629	 0.30382	0.0
-0.59629	-0.30382	1.0
 0.58936	 0.31502	0.0
-0.58936	-0.31502	1.0
 0.58222	 0.32606	0.0
-0.58222	-0.32606	1.0
 0.57488	 0.33694	0.0
-0.57488	-0.33694	1.0
 0.56733	 0.34766	0.0
-0.56733	-0.34766	1.0
 0.55959	 0.35822	0.0
-0.55959	-0.35822	1.0
 0.55165	 0.36860	0.0
-0.55165	-0.36860	1.0
 0.54352	 0.37881	0.0
-0.54352	-0.37881	1.0
 0.53520	 0.38884	0.0
-0.53520	-0.38884	1.0
 0.52669	 0.39870	0.0
-0.52669	-0.39870	1.0
 0.51801	 0.40836	0.0
-0.51801	-0.40836	1.0
 0.50915	 0.41785	0.0
-0.50915	-0.41785	1.0
 0.50011	 0.42714	0.0
-0.50011	-0.42714	1.0
 0.49091	 0.43624	0.0
-0.49091	-0.43624	1.0
 0.48155	 0.44514	0.0
-0.48155	-0.44514	1.0
 0.47202	 0.45384	0.0
-0.47202	-0.45384	1.0
 0.46234	 0.46234	0.0
-0.46234	-0.46234	1.0
 0.45251	 0.47063	0.0
-0.45251	-0.47063	1.0
 0.44253	 0.47872	0.0
-0.44253	-0.47872	1.0
 0.43240	 0.48660	0.0
-0.43240	-0.48660	1.0
 0.42214	 0.49426	0.0
-0.42214	-0.49426	1.0
 0.41175	 0.50171	0.0
-0.41175	-0.50171	1.0
 0.40122	 0.50895	0.0
-0.40122	-0.50895	1.0
 0.39057	 0.51596	0.0
-0.39057	-0.51596	1.0
 0.37980	 0.52275	0.0
-0.37980	-0.52275	1.0
 0.36891	 0.52932	0.0
-0.36891	-0.52932	1.0
 0.35792	 0.53566	0.0
-0.35792	-0.53566	1.0
 0.34681	 0.54177	0.0
-0.34681	-0.54177	1.0
 0.33560	 0.54766	0.0
-0.33560	-0.54766	1.0
 0.32430	 0.55331	0.0
-0.32430	-0.55331	1.0
 0.31291	 0.55873	0.0
-0.31291	-0.55873	1.0
 0.30142	 0.56392	0.0
-0.30142	-0.56392	1.0
 0.28986	 0.56887	0.0
-0.28986	-0.56887	1.0
 0.27821	 0.57359	0.0
-0.27821	-0.57359	1.0
 0.26649	 0.57807	0.0
-0.26649	-0.57807	1.0
 0.25471	 0.58231	0.0
-0.25471	-0.58231	1.0
 0.24286	 0.58631	0.0
-0.24286	-0.58631	1.0
 0.23095	 0.59007	0.0
-0.23095	-0.59007	1.0
 0.21899	 0.59359	0.0
-0.21899	-0.59359	1.0
 0.20697	 0.59686	0.0
-0.20697	-0.59686	1.0
 0.19492	 0.59990	0.0
-0.19492	-0.59990	1.0
 0.18282	 0.60269	0.0
-0.18282	-0.60269	1.0
 0.17069	 0.60524	0.0
-0.17069	-0.60524	1.0
 0.15854	 0.60754	0.0
-0.15854	-0.60754	1.0
 0.14635	 0.60960	0.0
-0.14635	-0.60960	1.0
 0.13415	 0.61142	0.0
-0.13415	-0.61142	1.0
 0.12193	 0.61299	0.0
-0.12193	-0.61299	1.0
 0.10970	 0.61432	0.0
-0.10970	-0.61432	1.0
 0.09747	 0.61541	0.0
-0.09747	-0.61541	1.0
 0.08524	 0.61625	0.0
-0.08524	-0.61625	1.0
 0.07301	 0.61685	0.0
-0.07301	-0.61685	1.0
 0.06079	 0.61721	0.0
-0.06079	-0.61721	1.0
 0.04858	 0.61732	0.0
-0.04858	-0.61732	1.0
 0.03640	 0.61720	0.0
-0.03640	-0.61720	1.0
 0.02424	 0.61683	0.0
-0.02424	-0.61683	1.0
 0.01210	 0.61623	0.0
-0.01210	-0.61623	1.0
 0.00000	 0.61538	0.0
-0.00000	-0.61538	1.0
-0.01206	 0.61430	0.0
 0.01206	-0.61430	1.0
-0.02408	 0.61299	0.0
 0.02408	-0.61299	1.0
-0.03606	 0.61144	0.0
 0.03606	-0.61144	1.0
-0.04798	 0.60965	0.0
 0.04798	-0.60965	1.0
-0.05985	 0.60764	0.0
 0.05985	-0.60764	1.0
-0.07165	 0.60539	0.0
 0.07165	-0.60539	1.0
-0.08339	 0.60291	0.0
 0.08339	-0.60291	1.0
-0.09506	 0.60021	0.0
 0.09506	-0.60021	1.0
-0.10666	 0.59728	0.0
 0.10666	-0.59728	1.0
-0.11818	 0.59413	0.0
 0.11818	-0.59413	1.0
-0.12962	 0.59076	0.0
 0.12962	-0.59076	1.0
-0.14097	 0.58716	0.0
 0.14097	-0.58716	1.0
-0.15222	 0.58335	0.0
 0.15222	-0.58335	1.0
-0.16339	 0.57932	0.0
 0.16339	-0.57932	1.0
-0.17445	 0.57508	0.0
 0.17445	-0.57508	1.0
-0.18541	 0.57063	0.0
 0.18541	-0.57063	1.0
-0.19626	 0.56598	0.0
 0.19626	-0.56598	1.0
-0.20700	 0.56111	0.0
 0.20700	-0.56111	1.0
-0.21763	 0.55604	0.0
 0.21763	-0.55604	1.0
-0.22814	 0.55077	0.0
 0.22814	-0.55077	1.0
-0.23852	 0.54531	0.0
 0.23852	-0.54531	1.0
-0.24878	 0.53965	0.0
 0.24878	-0.53965	1.0
-0.25891	 0.53379	0.0
 0.25891	-0.53379	1.0
-0.26890	 0.52775	0.0
 0.26890	-0.52775	1.0
-0.27876	 0.52152	0.0
 0.27876	-0.52152	1.0
-0.28847	 0.51511	0.0
 0.28847	-0.51511	1.0
-0.29805	 0.50852	0.0
 0.29805	-0.50852	1.0
-0.30747	 0.50175	0.0
 0.30747	-0.50175	1.0
-0.31674	 0.49480	0.0
 0.31674	-0.49480	1.0
-0.32586	 0.48769	0.0
 0.32586	-0.48769	1.0
-0.33483	 0.48041	0.0
 0.33483	-0.48041	1.0
-0.34363	 0.47296	0.0
 0.34363	-0.47296	1.0
-0.35227	 0.46536	0.0
 0.35227	-0.46536	1.0
-0.36074	 0.45760	0.0
 0.36074	-0.45760	1.0
-0.36905	 0.44968	0.0
 0.36905	-0.44968	1.0
-0.37718	 0.44162	0.0
 0.37718	-0.44162	1.0
